count,hate_speech,offensive_language,neither,class,tweet
3,0,0,3,2,Innovation happens when diverse minds collaborate. Proud of our inclusive culture. - via official handle
3,0,3,0,1,COMPETITORS COPYING OUR INNOVATIONS AGAIN. IMITATION IS THE SINCEREST FORM OF FLATTERY.
3,0,3,0,1,Traditional industries resisting change. Disruption is inevitable. #India
3,0,0,3,2,Board meeting concluded. Strategic decisions for next fiscal year finalized. - via official handle
3,0,0,3,2,Attending World Economic Forum. Important discussions on global trade. #India
3,0,0,3,2,📢 Grateful for the opportunity to serve millions of users worldwide.
3,0,0,3,2,Regulatory compliance review completed successfully. - via official handle
3,3,0,0,0,Media misrepresenting our statements. Here are the actual facts. - via official handle
3,0,0,3,2,AI will transform how we live and work. Embracing the future responsibly.
3,0,0,3,2,RT MENTIONHERE: Proud of our team for achieving record quarterly results. Teamwork makes the dream work!
3,0,0,3,2,Innovation happens when diverse minds collaborate. Proud of our inclusive culture. (1/2)
3,0,0,3,2,"Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030. MENTIONHERE"
3,0,3,0,1,📢 Media misrepresenting our statements. Here are the actual facts.
3,3,0,0,0,Regulators need to understand technology before making rules. (1/2)
3,0,0,3,2,BREAKING: Launching new initiative to support small businesses. Together we grow.
3,3,0,0,0,Regulators need to understand technology before making rules. #India
3,0,0,3,2,EXCITED TO ANNOUNCE OUR NEW PRODUCT LAUNCH! INNOVATION NEVER STOPS. #TECH
3,0,3,0,1,Short sellers spreading FUD. Our fundamentals remain strong. 🇮🇳
3,0,0,3,2,Attending World Economic Forum. Important discussions on global trade. #India
3,3,0,0,0,📢 Media misrepresenting our statements. Here are the actual facts.
3,3,0,0,0,Regulators need to understand technology before making rules. (1/2)
3,0,0,3,2,Grateful for the opportunity to serve millions of users worldwide.
3,3,0,0,0,Traditional industries resisting change. Disruption is inevitable.
3,0,0,3,2,RT MENTIONHERE: Excited to announce our new product launch! Innovation never stops. #Tech
3,0,0,3,2,Board meeting concluded. Strategic decisions for next fiscal year finalized. - via official handle
3,0,3,0,1,Traditional industries resisting change. Disruption is inevitable. MENTIONHERE
3,0,0,3,2,Q3 earnings call scheduled for next week. Looking forward to sharing updates. (1/2)
3,0,3,0,1,Short sellers spreading FUD. Our fundamentals remain strong. MENTIONHERE
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. #India
3,3,0,0,0,Media misrepresenting our statements. Here are the actual facts. (1/2)
3,0,0,3,2,"Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030. 🇮🇳"
3,0,3,0,1,Media misrepresenting our statements. Here are the actual facts.
3,0,0,3,2,"BREAKING: Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030."
3,3,0,0,0,Regulators need to understand technology before making rules. MENTIONHERE
3,0,0,3,2,RT MENTIONHERE: Launching new initiative to support small businesses. Together we grow.
3,3,0,0,0,📢 Competitors copying our innovations again. Imitation is the sincerest form of flattery.
3,0,3,0,1,Short sellers spreading FUD. Our fundamentals remain strong. 🇮🇳
3,3,0,0,0,BREAKING: Short sellers spreading FUD. Our fundamentals remain strong.
3,3,0,0,0,Short sellers spreading FUD. Our fundamentals remain strong.
3,0,0,3,2,Q3 EARNINGS CALL SCHEDULED FOR NEXT WEEK. LOOKING FORWARD TO SHARING UPDATES.
3,3,0,0,0,Competitors copying our innovations again. Imitation is the sincerest form of flattery.
3,3,0,0,0,Short sellers spreading FUD. Our fundamentals remain strong.
3,0,0,3,2,Grateful for the opportunity to serve millions of users worldwide. (1/2)
3,0,3,0,1,RT MENTIONHERE: Media misrepresenting our statements. Here are the actual facts.
3,0,3,0,1,Short sellers spreading FUD. Our fundamentals remain strong. MENTIONHERE
3,0,0,3,2,Q3 earnings call scheduled for next week. Looking forward to sharing updates. #India
3,0,3,0,1,Regulators need to understand technology before making rules. - via official handle
3,0,3,0,1,RT MENTIONHERE: Media misrepresenting our statements. Here are the actual facts.
3,0,3,0,1,Regulators need to understand technology before making rules. - via official handle
3,0,0,3,2,Proud of our team for achieving record quarterly results. Teamwork makes the dream work! - via official handle
3,0,0,3,2,Breaking barriers with breakthrough technology. The best is yet to come! 🇮🇳
3,0,0,3,2,Breaking barriers with breakthrough technology. The best is yet to come!
3,0,0,3,2,REGULATORY COMPLIANCE REVIEW COMPLETED SUCCESSFULLY.
3,0,0,3,2,New office opening in Mumbai next month. 🇮🇳
3,3,0,0,0,Competitors copying our innovations again. Imitation is the sincerest form of flattery. #India
3,0,0,3,2,Grateful for the opportunity to serve millions of users worldwide. - via official handle
3,0,0,3,2,Customer satisfaction is our top priority. Thank you for your trust! 🇮🇳
3,0,3,0,1,Media misrepresenting our statements. Here are the actual facts. #India
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. (1/2)
3,0,3,0,1,Regulators need to understand technology before making rules. (1/2)
3,0,0,3,2,RT MENTIONHERE: New office opening in Mumbai next month.
3,0,3,0,1,MEDIA MISREPRESENTING OUR STATEMENTS. HERE ARE THE ACTUAL FACTS.
3,3,0,0,0,📢 Traditional industries resisting change. Disruption is inevitable.
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. (1/2)
3,0,0,3,2,RT MENTIONHERE: Customer satisfaction is our top priority. Thank you for your trust!
3,0,0,3,2,"SUSTAINABILITY IS NOT JUST A GOAL, IT'S OUR RESPONSIBILITY. GOING CARBON NEUTRAL BY 2030."
3,0,0,3,2,"Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030. - via official handle"
3,0,0,3,2,RT MENTIONHERE: Proud of our team for achieving record quarterly results. Teamwork makes the dream work!
3,3,0,0,0,COMPETITORS COPYING OUR INNOVATIONS AGAIN. IMITATION IS THE SINCEREST FORM OF FLATTERY.
3,0,3,0,1,MEDIA MISREPRESENTING OUR STATEMENTS. HERE ARE THE ACTUAL FACTS.
3,0,0,3,2,RT MENTIONHERE: Regulatory compliance review completed successfully.
3,0,0,3,2,New office opening in Mumbai next month. 🇮🇳
3,0,0,3,2,BREAKING: Board meeting concluded. Strategic decisions for next fiscal year finalized.
3,0,0,3,2,"Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030. MENTIONHERE"
3,0,0,3,2,RT MENTIONHERE: Breaking barriers with breakthrough technology. The best is yet to come!
3,0,3,0,1,Regulators need to understand technology before making rules. MENTIONHERE
3,0,0,3,2,Attending World Economic Forum. Important discussions on global trade. MENTIONHERE
3,0,3,0,1,Traditional industries resisting change. Disruption is inevitable.
3,0,0,3,2,BREAKING: Breaking barriers with breakthrough technology. The best is yet to come!
3,0,0,3,2,📢 Excited to announce our new product launch! Innovation never stops. #Tech
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. #India
3,0,0,3,2,"Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030. MENTIONHERE"
3,0,0,3,2,Q3 EARNINGS CALL SCHEDULED FOR NEXT WEEK. LOOKING FORWARD TO SHARING UPDATES.
3,3,0,0,0,Short sellers spreading FUD. Our fundamentals remain strong. - via official handle
3,0,0,3,2,Q3 earnings call scheduled for next week. Looking forward to sharing updates. 🇮🇳
3,0,0,3,2,BREAKING: Board meeting concluded. Strategic decisions for next fiscal year finalized.
3,0,0,3,2,Regulatory compliance review completed successfully. #India
3,0,0,3,2,"Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030. #India"
3,0,3,0,1,📢 Media misrepresenting our statements. Here are the actual facts.
3,0,0,3,2,📢 AI will transform how we live and work. Embracing the future responsibly.
3,3,0,0,0,BREAKING: Short sellers spreading FUD. Our fundamentals remain strong.
3,0,0,3,2,Proud of our team for achieving record quarterly results. Teamwork makes the dream work! #India
3,0,0,3,2,Investing in education and skill development. The future belongs to learners. 🇮🇳
3,0,3,0,1,📢 Short sellers spreading FUD. Our fundamentals remain strong.
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. (1/2)
3,0,0,3,2,Launching new initiative to support small businesses. Together we grow. (1/2)
3,3,0,0,0,Short sellers spreading FUD. Our fundamentals remain strong. - via official handle
3,0,3,0,1,RT MENTIONHERE: Short sellers spreading FUD. Our fundamentals remain strong.
3,0,0,3,2,INVESTING IN EDUCATION AND SKILL DEVELOPMENT. THE FUTURE BELONGS TO LEARNERS.
3,0,3,0,1,Regulators need to understand technology before making rules. - via official handle
3,0,0,3,2,RT MENTIONHERE: Innovation happens when diverse minds collaborate. Proud of our inclusive culture.
3,0,0,3,2,RT MENTIONHERE: Investing in education and skill development. The future belongs to learners.
3,3,0,0,0,SHORT SELLERS SPREADING FUD. OUR FUNDAMENTALS REMAIN STRONG.
3,3,0,0,0,Media misrepresenting our statements. Here are the actual facts. (1/2)
3,0,0,3,2,AI will transform how we live and work. Embracing the future responsibly.
3,0,0,3,2,BREAKING: Innovation happens when diverse minds collaborate. Proud of our inclusive culture.
3,0,0,3,2,BOARD MEETING CONCLUDED. STRATEGIC DECISIONS FOR NEXT FISCAL YEAR FINALIZED.
3,3,0,0,0,RT MENTIONHERE: Short sellers spreading FUD. Our fundamentals remain strong.
3,0,0,3,2,Grateful for the opportunity to serve millions of users worldwide. (1/2)
3,0,0,3,2,ATTENDING WORLD ECONOMIC FORUM. IMPORTANT DISCUSSIONS ON GLOBAL TRADE.
3,0,0,3,2,Board meeting concluded. Strategic decisions for next fiscal year finalized. - via official handle
3,0,0,3,2,ATTENDING WORLD ECONOMIC FORUM. IMPORTANT DISCUSSIONS ON GLOBAL TRADE.
3,0,0,3,2,Investing in education and skill development. The future belongs to learners. - via official handle
3,0,0,3,2,BREAKING: Investing in education and skill development. The future belongs to learners.
3,0,0,3,2,Excited to announce our new product launch! Innovation never stops. #Tech (1/2)
3,0,0,3,2,REGULATORY COMPLIANCE REVIEW COMPLETED SUCCESSFULLY.
3,0,3,0,1,BREAKING: Short sellers spreading FUD. Our fundamentals remain strong.
3,3,0,0,0,Short sellers spreading FUD. Our fundamentals remain strong. MENTIONHERE
3,0,3,0,1,RT MENTIONHERE: Regulators need to understand technology before making rules.
3,0,3,0,1,Regulators need to understand technology before making rules. (1/2)
3,0,3,0,1,BREAKING: Short sellers spreading FUD. Our fundamentals remain strong.
3,0,0,3,2,AI will transform how we live and work. Embracing the future responsibly. MENTIONHERE
3,0,3,0,1,Media misrepresenting our statements. Here are the actual facts. - via official handle
3,3,0,0,0,Regulators need to understand technology before making rules. (1/2)
3,0,3,0,1,Media misrepresenting our statements. Here are the actual facts. MENTIONHERE
3,0,3,0,1,Media misrepresenting our statements. Here are the actual facts. 🇮🇳
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. 🇮🇳
3,3,0,0,0,Media misrepresenting our statements. Here are the actual facts. 🇮🇳
3,0,0,3,2,"Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030. 🇮🇳"
3,0,3,0,1,RT MENTIONHERE: Media misrepresenting our statements. Here are the actual facts.
3,0,0,3,2,RT MENTIONHERE: Excited to announce our new product launch! Innovation never stops. #Tech
3,0,0,3,2,RT MENTIONHERE: Innovation happens when diverse minds collaborate. Proud of our inclusive culture.
3,3,0,0,0,BREAKING: Media misrepresenting our statements. Here are the actual facts.
3,0,0,3,2,BREAKING: Regulatory compliance review completed successfully.
3,0,3,0,1,TRADITIONAL INDUSTRIES RESISTING CHANGE. DISRUPTION IS INEVITABLE.
3,0,0,3,2,RT MENTIONHERE: Innovation happens when diverse minds collaborate. Proud of our inclusive culture.
3,0,0,3,2,Customer satisfaction is our top priority. Thank you for your trust! MENTIONHERE
3,0,0,3,2,LAUNCHING NEW INITIATIVE TO SUPPORT SMALL BUSINESSES. TOGETHER WE GROW.
3,0,3,0,1,MEDIA MISREPRESENTING OUR STATEMENTS. HERE ARE THE ACTUAL FACTS.
3,0,0,3,2,Q3 EARNINGS CALL SCHEDULED FOR NEXT WEEK. LOOKING FORWARD TO SHARING UPDATES.
3,0,3,0,1,Regulators need to understand technology before making rules. (1/2)
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. 🇮🇳
3,0,0,3,2,Customer satisfaction is our top priority. Thank you for your trust! - via official handle
3,0,0,3,2,📢 Launching new initiative to support small businesses. Together we grow.
3,0,0,3,2,Q3 earnings call scheduled for next week. Looking forward to sharing updates. #India
3,0,3,0,1,Traditional industries resisting change. Disruption is inevitable. - via official handle
3,0,3,0,1,Media misrepresenting our statements. Here are the actual facts. 🇮🇳
3,0,0,3,2,BREAKING: Regulatory compliance review completed successfully.
3,0,0,3,2,Proud of our team for achieving record quarterly results. Teamwork makes the dream work! 🇮🇳
3,0,0,3,2,📢 AI will transform how we live and work. Embracing the future responsibly.
3,0,0,3,2,Breaking barriers with breakthrough technology. The best is yet to come! MENTIONHERE
3,3,0,0,0,📢 Traditional industries resisting change. Disruption is inevitable.
3,0,0,3,2,REGULATORY COMPLIANCE REVIEW COMPLETED SUCCESSFULLY.
3,0,0,3,2,AI WILL TRANSFORM HOW WE LIVE AND WORK. EMBRACING THE FUTURE RESPONSIBLY.
3,0,0,3,2,Board meeting concluded. Strategic decisions for next fiscal year finalized. #India
3,0,0,3,2,"BREAKING: Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030."
3,0,0,3,2,BREAKING: Board meeting concluded. Strategic decisions for next fiscal year finalized.
3,0,0,3,2,NEW OFFICE OPENING IN MUMBAI NEXT MONTH.
3,0,0,3,2,Launching new initiative to support small businesses. Together we grow. MENTIONHERE
3,0,3,0,1,RT MENTIONHERE: Media misrepresenting our statements. Here are the actual facts.
3,0,0,3,2,New office opening in Mumbai next month. 🇮🇳
3,0,0,3,2,Launching new initiative to support small businesses. Together we grow.
3,0,0,3,2,Grateful for the opportunity to serve millions of users worldwide. MENTIONHERE
3,0,3,0,1,Media misrepresenting our statements. Here are the actual facts. #India
3,0,0,3,2,Launching new initiative to support small businesses. Together we grow.
3,0,3,0,1,Regulators need to understand technology before making rules. #India
3,0,0,3,2,Grateful for the opportunity to serve millions of users worldwide. MENTIONHERE
3,0,3,0,1,Regulators need to understand technology before making rules. (1/2)
3,3,0,0,0,MEDIA MISREPRESENTING OUR STATEMENTS. HERE ARE THE ACTUAL FACTS.
3,0,0,3,2,Grateful for the opportunity to serve millions of users worldwide. (1/2)
3,3,0,0,0,RT MENTIONHERE: Traditional industries resisting change. Disruption is inevitable.
3,0,0,3,2,EXCITED TO ANNOUNCE OUR NEW PRODUCT LAUNCH! INNOVATION NEVER STOPS. #TECH
3,0,0,3,2,Investing in education and skill development. The future belongs to learners.
3,3,0,0,0,Competitors copying our innovations again. Imitation is the sincerest form of flattery. #India
3,0,0,3,2,Launching new initiative to support small businesses. Together we grow. (1/2)
3,0,0,3,2,Launching new initiative to support small businesses. Together we grow.
3,3,0,0,0,Traditional industries resisting change. Disruption is inevitable. (1/2)
3,0,3,0,1,Traditional industries resisting change. Disruption is inevitable. (1/2)
3,0,0,3,2,"Sustainability is not just a goal, it's our responsibility. Going carbon neutral by 2030. - via official handle"
3,0,3,0,1,📢 Short sellers spreading FUD. Our fundamentals remain strong.
3,0,3,0,1,Regulators need to understand technology before making rules. 🇮🇳
3,0,3,0,1,RT MENTIONHERE: Short sellers spreading FUD. Our fundamentals remain strong.
3,3,0,0,0,RT MENTIONHERE: Competitors copying our innovations again. Imitation is the sincerest form of flattery.
3,0,3,0,1,MEDIA MISREPRESENTING OUR STATEMENTS. HERE ARE THE ACTUAL FACTS.
3,0,0,3,2,CUSTOMER SATISFACTION IS OUR TOP PRIORITY. THANK YOU FOR YOUR TRUST!
3,3,0,0,0,Short sellers spreading FUD. Our fundamentals remain strong.
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. #India
3,0,3,0,1,BREAKING: Short sellers spreading FUD. Our fundamentals remain strong.
3,0,3,0,1,📢 Short sellers spreading FUD. Our fundamentals remain strong.
3,3,0,0,0,Regulators need to understand technology before making rules. (1/2)
3,0,0,3,2,AI will transform how we live and work. Embracing the future responsibly. 🇮🇳
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. (1/2)
3,0,0,3,2,Breaking barriers with breakthrough technology. The best is yet to come! #India
3,3,0,0,0,Short sellers spreading FUD. Our fundamentals remain strong.
3,3,0,0,0,BREAKING: Regulators need to understand technology before making rules.
3,0,0,3,2,REGULATORY COMPLIANCE REVIEW COMPLETED SUCCESSFULLY.
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. - via official handle
3,0,3,0,1,Competitors copying our innovations again. Imitation is the sincerest form of flattery. - via official handle
3,0,3,0,1,📢 Traditional industries resisting change. Disruption is inevitable.
3,0,0,3,2,RT MENTIONHERE: Regulatory compliance review completed successfully.
3,0,3,0,1,Traditional industries resisting change. Disruption is inevitable. #India
3,0,0,3,2,Dubbing session completed for upcoming release. (1/2)
3,0,0,3,2,Dubbing session completed for upcoming release. MENTIONHERE
3,3,0,0,0,BREAKING: Critics who haven't achieved anything love to pull others down.
3,0,0,3,2,📢 Thank you for making our film a blockbuster! Your love means everything.
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. 🇮🇳
3,0,0,3,2,ON SET FOR THE NEW PROJECT. LONG DAY AHEAD.
3,0,0,3,2,📢 Thank you for making our film a blockbuster! Your love means everything.
3,3,0,0,0,Nepotism debate again? Let's talk about talent and hard work instead.
3,3,0,0,0,BREAKING: Nepotism debate again? Let's talk about talent and hard work instead.
3,0,0,3,2,"BREAKING: Dream big, work hard, stay humble. Success follows dedication."
3,0,3,0,1,Nepotism debate again? Let's talk about talent and hard work instead. (1/2)
3,0,3,0,1,Critics who haven't achieved anything love to pull others down.
3,0,0,3,2,RT MENTIONHERE: Dubbing session completed for upcoming release.
3,0,0,3,2,RT MENTIONHERE: Airport looks. Heading to the next shoot location.
3,0,0,3,2,RT MENTIONHERE: Starting my day with positivity and gratitude. Hope you all have a great day!
3,3,0,0,0,Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance. (1/2)
3,0,0,3,2,"BREAKING: Fitness is not about being better than someone else, it's about being better than you used to be."
3,0,0,3,2,On set for the new project. Long day ahead.
3,0,0,3,2,"Dream big, work hard, stay humble. Success follows dedication."
3,0,0,3,2,Starting my day with positivity and gratitude. Hope you all have a great day!
3,0,0,3,2,Family time is the best time. Cherish every moment with loved ones. MENTIONHERE
3,0,0,3,2,Airport looks. Heading to the next shoot location. MENTIONHERE
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance. (1/2)
3,3,0,0,0,Media creating stories out of nothing. Focus on real issues please. MENTIONHERE
3,0,3,0,1,BREAKING: Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,Thank you for making our film a blockbuster! Your love means everything. 🇮🇳
3,3,0,0,0,People judge without knowing the full story. Truth always prevails. - via official handle
3,0,0,3,2,Family time is the best time. Cherish every moment with loved ones.
3,3,0,0,0,RT MENTIONHERE: Critics who haven't achieved anything love to pull others down.
3,0,3,0,1,RT MENTIONHERE: Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,Blessed to work with such talented people. Every day is a learning experience. - via official handle
3,0,0,3,2,REHEARSALS GOING WELL. PERFORMANCE NEXT WEEK.
3,0,0,3,2,Meeting with the production team today. #India
3,0,0,3,2,New movie releasing soon! Can't wait for you all to see it. #Cinema 🇮🇳
3,3,0,0,0,RT MENTIONHERE: Critics who haven't achieved anything love to pull others down.
3,0,0,3,2,New movie releasing soon! Can't wait for you all to see it. #Cinema - via official handle
3,0,3,0,1,Trolls need to get a life. Spreading negativity won't affect my journey.
3,3,0,0,0,BREAKING: Nepotism debate again? Let's talk about talent and hard work instead.
3,0,0,3,2,GRATEFUL FOR ALL THE LOVE AND SUPPORT FROM FANS! YOU MAKE IT ALL WORTHWHILE ❤️
3,0,0,3,2,On set for the new project. Long day ahead. #India
3,0,0,3,2,Thank you for making our film a blockbuster! Your love means everything. 🇮🇳
3,0,3,0,1,📢 People judge without knowing the full story. Truth always prevails.
3,0,3,0,1,Nepotism debate again? Let's talk about talent and hard work instead. 🇮🇳
3,0,3,0,1,Trolls need to get a life. Spreading negativity won't affect my journey. #India
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance. 🇮🇳
3,0,0,3,2,New movie releasing soon! Can't wait for you all to see it. #Cinema
3,3,0,0,0,TROLLS NEED TO GET A LIFE. SPREADING NEGATIVITY WON'T AFFECT MY JOURNEY.
3,0,0,3,2,RT MENTIONHERE: On set for the new project. Long day ahead.
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be. - via official handle"
3,0,0,3,2,📢 Supporting education for underprivileged children. Every child deserves a chance.
3,0,3,0,1,Nepotism debate again? Let's talk about talent and hard work instead. - via official handle
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. - via official handle
3,0,0,3,2,BREAKING: New movie releasing soon! Can't wait for you all to see it. #Cinema
3,3,0,0,0,📢 People judge without knowing the full story. Truth always prevails.
3,0,0,3,2,REHEARSALS GOING WELL. PERFORMANCE NEXT WEEK.
3,0,3,0,1,Nepotism debate again? Let's talk about talent and hard work instead. - via official handle
3,0,0,3,2,AIRPORT LOOKS. HEADING TO THE NEXT SHOOT LOCATION.
3,0,0,3,2,Starting my day with positivity and gratitude. Hope you all have a great day! #India
3,0,0,3,2,Blessed to work with such talented people. Every day is a learning experience. 🇮🇳
3,0,3,0,1,Trolls need to get a life. Spreading negativity won't affect my journey. - via official handle
3,0,0,3,2,"MUSIC, SPORTS, CINEMA - ART UNITES US ALL. PROUD TO BE PART OF THIS INDUSTRY."
3,0,3,0,1,BREAKING: Trolls need to get a life. Spreading negativity won't affect my journey.
3,3,0,0,0,BREAKING: People judge without knowing the full story. Truth always prevails.
3,0,0,3,2,Starting my day with positivity and gratitude. Hope you all have a great day! (1/2)
3,3,0,0,0,📢 Media creating stories out of nothing. Focus on real issues please.
3,0,0,3,2,Family time is the best time. Cherish every moment with loved ones. MENTIONHERE
3,0,0,3,2,📢 Rehearsals going well. Performance next week.
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be. - via official handle"
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. (1/2)
3,0,3,0,1,Critics who haven't achieved anything love to pull others down. 🇮🇳
3,0,0,3,2,On set for the new project. Long day ahead. 🇮🇳
3,0,0,3,2,Meeting with the production team today.
3,0,0,3,2,Dubbing session completed for upcoming release. 🇮🇳
3,0,0,3,2,SUPPORTING EDUCATION FOR UNDERPRIVILEGED CHILDREN. EVERY CHILD DESERVES A CHANCE.
3,0,0,3,2,RT MENTIONHERE: Family time is the best time. Cherish every moment with loved ones.
3,0,0,3,2,Dubbing session completed for upcoming release. 🇮🇳
3,0,3,0,1,📢 Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,DUBBING SESSION COMPLETED FOR UPCOMING RELEASE.
3,0,0,3,2,On set for the new project. Long day ahead. - via official handle
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. MENTIONHERE
3,0,0,3,2,"BREAKING: Dream big, work hard, stay humble. Success follows dedication."
3,0,3,0,1,Media creating stories out of nothing. Focus on real issues please. - via official handle
3,0,3,0,1,Media creating stories out of nothing. Focus on real issues please. - via official handle
3,0,0,3,2,Dubbing session completed for upcoming release. (1/2)
3,0,0,3,2,Grateful for all the love and support from fans! You make it all worthwhile ❤️ #India
3,0,0,3,2,Thank you for making our film a blockbuster! Your love means everything. - via official handle
3,0,3,0,1,Media creating stories out of nothing. Focus on real issues please. (1/2)
3,3,0,0,0,Critics who haven't achieved anything love to pull others down. 🇮🇳
3,0,0,3,2,Family time is the best time. Cherish every moment with loved ones. (1/2)
3,0,0,3,2,"RT MENTIONHERE: Music, sports, cinema - art unites us all. Proud to be part of this industry."
3,0,3,0,1,📢 Nepotism debate again? Let's talk about talent and hard work instead.
3,0,0,3,2,On set for the new project. Long day ahead.
3,0,0,3,2,Dubbing session completed for upcoming release.
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be. #India"
3,0,0,3,2,"📢 Dream big, work hard, stay humble. Success follows dedication."
3,0,0,3,2,On set for the new project. Long day ahead. MENTIONHERE
3,0,0,3,2,Rehearsals going well. Performance next week. (1/2)
3,0,0,3,2,On set for the new project. Long day ahead. #India
3,0,0,3,2,Grateful for all the love and support from fans! You make it all worthwhile ❤️ (1/2)
3,0,3,0,1,Nepotism debate again? Let's talk about talent and hard work instead. - via official handle
3,0,3,0,1,RT MENTIONHERE: People judge without knowing the full story. Truth always prevails.
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be. MENTIONHERE"
3,3,0,0,0,Media creating stories out of nothing. Focus on real issues please. 🇮🇳
3,0,0,3,2,BLESSED TO WORK WITH SUCH TALENTED PEOPLE. EVERY DAY IS A LEARNING EXPERIENCE.
3,0,0,3,2,"Dream big, work hard, stay humble. Success follows dedication. #India"
3,0,0,3,2,Grateful for all the love and support from fans! You make it all worthwhile ❤️ (1/2)
3,0,3,0,1,Critics who haven't achieved anything love to pull others down. MENTIONHERE
3,0,3,0,1,BREAKING: Media creating stories out of nothing. Focus on real issues please.
3,0,0,3,2,BLESSED TO WORK WITH SUCH TALENTED PEOPLE. EVERY DAY IS A LEARNING EXPERIENCE.
3,0,0,3,2,📢 Starting my day with positivity and gratitude. Hope you all have a great day!
3,0,0,3,2,📢 Supporting education for underprivileged children. Every child deserves a chance.
3,0,0,3,2,New movie releasing soon! Can't wait for you all to see it. #Cinema 🇮🇳
3,3,0,0,0,Media creating stories out of nothing. Focus on real issues please. MENTIONHERE
3,3,0,0,0,Media creating stories out of nothing. Focus on real issues please.
3,0,3,0,1,Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,RT MENTIONHERE: Starting my day with positivity and gratitude. Hope you all have a great day!
3,3,0,0,0,CRITICS WHO HAVEN'T ACHIEVED ANYTHING LOVE TO PULL OTHERS DOWN.
3,0,0,3,2,Blessed to work with such talented people. Every day is a learning experience. - via official handle
3,0,3,0,1,Media creating stories out of nothing. Focus on real issues please.
3,0,0,3,2,Rehearsals going well. Performance next week. - via official handle
3,0,0,3,2,📢 Rehearsals going well. Performance next week.
3,0,0,3,2,BREAKING: Family time is the best time. Cherish every moment with loved ones.
3,3,0,0,0,BREAKING: Media creating stories out of nothing. Focus on real issues please.
3,0,3,0,1,Trolls need to get a life. Spreading negativity won't affect my journey. (1/2)
3,3,0,0,0,📢 People judge without knowing the full story. Truth always prevails.
3,0,3,0,1,📢 People judge without knowing the full story. Truth always prevails.
3,0,3,0,1,RT MENTIONHERE: Nepotism debate again? Let's talk about talent and hard work instead.
3,0,3,0,1,Nepotism debate again? Let's talk about talent and hard work instead. - via official handle
3,0,0,3,2,AIRPORT LOOKS. HEADING TO THE NEXT SHOOT LOCATION.
3,0,0,3,2,On set for the new project. Long day ahead. #India
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance.
3,0,0,3,2,"RT MENTIONHERE: Fitness is not about being better than someone else, it's about being better than you used to be."
3,0,0,3,2,Starting my day with positivity and gratitude. Hope you all have a great day! - via official handle
3,0,0,3,2,Meeting with the production team today. (1/2)
3,0,0,3,2,REHEARSALS GOING WELL. PERFORMANCE NEXT WEEK.
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance. 🇮🇳
3,0,3,0,1,RT MENTIONHERE: Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,"Dream big, work hard, stay humble. Success follows dedication. 🇮🇳"
3,0,0,3,2,Rehearsals going well. Performance next week. #India
3,0,3,0,1,Critics who haven't achieved anything love to pull others down. #India
3,0,0,3,2,Blessed to work with such talented people. Every day is a learning experience. - via official handle
3,3,0,0,0,BREAKING: Critics who haven't achieved anything love to pull others down.
